ID,Product_Type,Raw_Material_Usage_kg,Energy_Consumption_kWh,Waste_Generated_kg,Transport_Distance_km,CO2_Emissions_kg,Manufacturing_Energy_kWh,Renewable_Energy_%,Cost_$,Delivery_Time_days,Sustainability_Score
886,Apparel,195.36593816338384,425.9661015839875,7.148828543158384,1319.0797648219677,519.6522704934702,263.2312880951314,47.09129378627443,4079.153835316221,12,56.94
887,Apparel,131.7846946956131,56.61202489472923,38.86579956358888,4716.085275494118,919.0932024970342,705.0820910360784,53.04321101968553,1045.7331495883882,6,41.31
888,Food,166.27130709052858,220.59232190237128,12.609732920425783,1561.5350257472014,251.1286535405723,316.557993456009,43.76965211163102,3109.8398826596767,1,63.09
889,Apparel,35.1796878209512,201.8054960460917,34.19226336455477,3899.9759539230968,187.02802006219835,585.8921577833657,16.556021682523216,1817.2251827683788,7,45.36
890,Pharmaceutical,173.78275163179828,58.69743391292047,28.72329618720882,2026.2968112146878,771.0279902613291,111.28725246055042,63.766256489306656,3010.332503912171,11,51.24
891,Apparel,185.32386619754493,105.9657795502296,46.52809114337268,782.3449468450494,525.5885557172344,360.85999092590305,62.305725156201085,1715.1374095151552,4,53.34
892,Food,102.54176457559782,236.13920371338588,19.97880338079039,152.50495870725885,916.1958567626829,346.19687257116584,31.81923250449684,617.30989132282,5,39.2
893,Apparel,125.18805817268571,271.789063001351,4.242094252887582,2766.8609513747288,189.28382930185018,480.43910000811013,31.436747165988027,1270.1600410772173,6,65.8
894,Pharmaceutical,155.31386217156913,231.9303862646911,1.9386187920113924,4881.31621088977,663.6314983718873,150.91538324403754,68.6488966633863,1102.6811190995627,11,71.43
895,Electronics,43.21933917947838,288.9219552854422,41.5160694876649,1908.767349665102,271.2351888442243,653.0919616082758,15.065008041892863,2254.49289171029,1,38.28
896,Food,105.48755452805406,317.8092537075567,26.712046245410175,1850.2424365659197,198.92240721905733,252.44656123729797,71.6773603849596,3359.7621604455553,9,72.47
897,Electronics,85.74597527673949,54.46571950752603,38.986958539912514,1786.0489274622662,699.2579443994069,573.9264704174071,27.96631829271401,1466.2691597425162,10,34.48
898,Electronics,37.81105851082733,258.84282175407674,12.48685440056422,2650.6648027938063,614.0003889132965,662.2484862708652,51.50893234288458,257.9356894429662,4,61.82
899,Electronics,79.83154023539097,483.5746583994147,17.909103530148453,2259.2579287790386,767.0860854442146,493.3138693690592,75.51959253012444,2690.899348470833,8,62.2
900,Automotive,22.952738783243777,283.5645260582969,2.4750897383546278,4411.581670962371,343.9894476238732,618.6182447053899,57.46857510756525,3107.6455489230657,5,71.21
901,Automotive,14.904262320402527,354.8940203565289,48.1131239041315,2577.0518794451023,475.57307356308047,563.3022185505039,39.01008687269256,4821.778371208687,11,36.35
902,Electronics,35.68159493941633,190.33873606259743,33.72552742833986,2588.0134071239872,435.19809251389756,348.87085800640534,58.26739462337906,3029.4598548475847,8,56.53
903,Food,192.99187120194304,398.29612016874313,46.727049300206005,778.0208141307273,984.8849907681885,666.2009773234957,34.078574542145915,2461.628285015081,1,23.88
904,Pharmaceutical,114.41061182005322,397.8146668442518,14.009323964024544,4915.423750460891,327.6365089024185,306.2909589198696,29.40808914444303,2952.3278043089786,8,53.37
905,Pharmaceutical,193.50621061911178,284.5832214443625,30.96171695005738,1324.8671652572655,330.07637642942854,499.849042426062,79.76782945542757,4653.92302333773,11,68.29
906,Apparel,92.17459688272507,489.2062204756461,34.24649844633925,459.48393055205304,386.82079838717704,621.7784173990776,62.55531618258514,4176.215098887902,13,57.62
907,Food,69.24506528619932,106.49759664319402,16.559935312621832,3349.416619978523,586.3643772258055,365.2691368687553,55.13039841672723,1750.2979201462783,11,59.85
908,Automotive,106.16695393964638,57.62644920031145,42.55735251576587,3017.295213768676,289.706607050558,311.93732533219753,34.87027502535231,1338.8209455542587,4,49.04
909,Electronics,93.50722084025293,396.5711952906932,47.41091168211214,2134.213704564454,919.5254433603102,421.5422071209759,13.44125804085337,1460.6413393571534,2,17.25
910,Apparel,30.076290009731345,413.21999181419716,44.35790076710421,2168.7419460153224,302.40128662295035,672.5744460444075,12.173981322460893,2621.2209906330227,11,34.03
911,Pharmaceutical,131.75699979113918,104.0932531042593,37.21428182102925,3946.813213127513,901.0249449821849,750.9452342019654,48.792687881415915,3771.4373658971735,6,34.94
912,Automotive,51.047254676823925,169.51227483137274,14.595769306522747,1058.9919364882803,148.30131046425544,481.5583890019231,63.34229047273357,2615.452194478218,2,76.15
913,Automotive,127.72171143058762,57.89856351498301,14.799186063175956,4119.24126282996,673.7345672796697,563.0263437265563,47.616543331069856,525.4226999749404,5,56.63
914,Electronics,133.53820755564914,181.9888748512541,48.204655701855856,3278.860858085589,911.6362425163315,732.2915355672399,68.85495503573802,3673.1873621119084,2,40.45
915,Pharmaceutical,38.88472209444314,397.91384326340216,1.5039403008489094,2152.9518915196695,210.31196647831806,168.9827959890597,12.339857316525514,4068.6566176205783,3,51.12
916,Food,21.65642915102695,283.0822374706605,36.086448688865076,2344.3402212609562,969.9106120942922,262.4550045063155,35.67264534981581,1589.5897525746543,11,31.13
917,Automotive,158.34470135300356,206.64301692572963,35.60606196520785,1357.5713152118694,480.2391923947361,596.2300043761077,26.594927382192463,3387.8035485600817,6,37.87
918,Electronics,97.36208051617083,217.28268270784864,31.511787506540074,3785.3602302151767,948.4293530189732,676.6211233386098,41.30910777099854,2247.641125061088,1,35.1
919,Food,21.0511211460404,50.60913157196067,49.51533345825642,2613.0862372958118,692.9790414485446,699.9203198314045,15.066347523588574,4467.772907491725,6,18.0
920,Pharmaceutical,199.02460026225575,184.91023740435617,16.282092352422538,1672.1872594742335,336.507526379874,390.57502379845283,76.78921490997507,4257.082679171552,3,73.27
921,Automotive,20.97830658930966,340.9064337370687,17.65862132586916,3020.645567228656,228.8873986712511,162.53793160430678,25.627878074855264,2722.073591886283,7,53.44
922,Food,142.05669348312512,488.3874997173607,4.868030744381222,4979.098815051483,338.5482939138444,406.4470341097339,74.56154428385094,3519.2266199052533,2,78.14
923,Food,196.8989958000486,431.1773721427548,22.697108690643134,2232.7851703171136,138.36653879954125,261.5142131449377,39.81252085256773,4440.078564906099,14,57.8
924,Food,55.444219801025866,60.617734090488106,13.791377785507557,4611.3878638152355,186.67456802616329,303.8375184976369,78.98668932786526,2579.4416483757223,6,83.22
925,Automotive,37.027380050567274,454.3522721036777,17.825948406704565,1790.582515630374,149.4274183291571,640.587289786254,48.784086842214755,1703.6035543463454,8,69.37
926,Automotive,33.063138490261494,402.4392859843817,41.89401772252575,368.19026393243087,451.79636655447985,152.8689602181208,75.15830049230652,3817.59746196599,1,59.63
927,Apparel,67.62227803784316,401.1692556069412,46.83874116284729,1100.7863212053016,805.7994574447071,679.3068522364915,10.374429208595599,1256.3180229665204,11,19.77
928,Pharmaceutical,29.198704092022872,256.0980915516071,10.100920528254095,2151.6062023056525,184.31437650552317,399.36836007691835,62.37671643266301,2064.9495104290017,11,77.49
929,Electronics,141.51065492188505,229.10238182952628,19.25293764611983,1176.2111501133882,173.8044115137191,517.2447517704165,73.21354571717609,4355.4907381126095,13,74.98
930,Food,21.835441644711914,186.31207797493667,46.502897543654306,101.11248726945213,661.2575020414642,162.7565618649753,19.780439688526783,3677.2272332927123,9,24.1
931,Apparel,106.79020434846005,79.5626865294646,4.028614573771909,4583.507534962883,237.32383286966297,336.15135485009574,16.728809621250605,2138.2928251879966,5,55.36
932,Electronics,199.37240223206558,152.7059135721646,5.525665877457548,4235.009115031552,142.729536203542,162.79064331039206,39.72008250301689,1230.7736115601156,5,70.91
933,Apparel,164.65435120614356,160.97163574011108,8.976758471105239,3737.231934286041,208.50614929529874,773.0806060167766,75.35752342930546,1908.6482759947353,13,84.02
934,Automotive,126.89169326389207,267.8346813695907,30.165428872216864,922.2915186655403,927.5448260829373,665.0831545283753,47.967059213330714,1563.6999162916784,12,40.96
935,Food,68.18818794945622,386.3499829685123,8.373141279293876,689.7815234289317,830.3976901373812,421.74292804952216,46.921952460521254,1045.2285821304988,5,53.11
936,Electronics,128.5402088954113,263.21442277907596,48.43574269108594,431.26327241467743,386.3613342373394,256.52178382656973,19.878828280952533,3767.997985115152,6,31.44
937,Electronics,110.13787814321381,76.03000225122227,22.889011835667496,3647.743024987314,673.0297289610231,753.4185736748965,10.055265776525316,1409.9354568808233,2,32.86
938,Electronics,90.95584293917058,481.00541044469173,25.57438005715815,4651.1590073706375,560.4118899846362,341.2176170088802,66.70980635218228,2380.0038568052664,6,61.55
939,Electronics,34.8349715806379,474.2259435923505,13.086272174464918,2209.625522473881,693.2680503084357,212.68910218116233,16.130219409036677,2052.1253448133234,14,37.93
940,Electronics,178.4548008956887,403.33529441678377,24.077052369301942,683.7892927806361,698.5375948396214,494.2150719177684,54.36948731147268,4913.971417451028,11,46.77
941,Apparel,95.45908327605127,496.0975557038993,33.433767999213565,2610.7248215873224,647.2973143069933,760.6418842413713,74.0231518160634,2077.2427719114585,4,60.06
942,Food,46.978277245945364,295.0170497601183,37.8076797107481,1809.2763465472876,302.79630011044316,102.6812033502258,24.60563392109017,583.915917424423,8,46.93
943,Automotive,79.87427666668502,483.2457576139427,37.93953605278574,1936.6421293149888,87.05609972467722,266.6873902777991,56.56909853658376,631.1636123460033,13,69.23
944,Automotive,88.68465298049614,84.02226827753785,29.316664522010328,3144.5200583629658,482.7884428906034,756.9133482872853,15.508900369525662,3035.617862494711,11,35.47
945,Automotive,167.2322001577061,214.55633671761709,45.31362897469901,3621.7187549847918,896.4251904561686,219.76017680001343,52.26286006863291,3076.945048343675,9,34.96
946,Automotive,149.3867323066664,151.42157060304464,41.05298451799936,641.9576344784881,591.0223955926472,179.2704161478739,21.475220466724192,2210.0431543167438,9,32.17
947,Apparel,156.16792979185456,138.1248878604215,38.09535762023265,274.3921309517343,840.7714896168126,499.1310510598631,61.51674923606246,2272.8497230977423,8,45.75
948,Pharmaceutical,12.095940241442971,113.36132700170424,3.7246705623425704,4972.2184831600025,992.0431258131667,703.2906763063809,31.086190635573573,458.8763976361818,3,43.37
949,Food,89.06925965415469,330.0861387046985,1.3370201487628164,1240.368909686204,205.43539393136246,433.97687238574827,42.43737061632524,2679.4232498684587,10,69.16
950,Electronics,101.45538881071148,401.5948350862873,11.409916582578175,363.7695720514495,707.1887571848832,796.1949796791673,51.96013794193352,2622.7494818256882,11,54.95
951,Pharmaceutical,13.64653259638077,310.2342797391623,33.51265610175916,1030.389112570008,690.5788950150234,575.420189676595,21.98913874663677,917.8367290733338,11,35.04
952,Automotive,59.364509661556504,116.13321931469436,21.148676955244746,290.8934471074747,980.9576749903645,151.8524350473134,61.914647303233465,698.4290533324524,4,51.67
953,Pharmaceutical,154.45506639320564,415.00569647006193,20.717906705666273,2019.873383624141,986.3206972551603,794.9824921773827,31.184823844577018,793.1479548775544,1,36.13
954,Food,36.05084408850982,336.17961822367783,44.344757523251076,4031.768743811489,702.344681137923,385.5259657461333,56.36603019389275,684.9355831580409,9,48.0
955,Electronics,111.70892497599242,224.674567757148,44.8825795584601,1772.097803812831,281.4340523830846,301.18177369183775,21.079813548956153,3126.5993385764473,5,37.89
956,Electronics,50.88835568327512,353.3586329912283,45.5495879386257,2276.498693703996,808.6280462240691,490.5154285045199,58.16823614444452,1143.1167315340094,6,44.32
957,Food,12.302947182339722,166.95724065927476,16.38002574923634,3410.37519048045,151.6776775004862,313.015314274605,18.973165096732323,1406.8647304998246,3,55.57
958,Food,55.82827694391288,205.33649382239471,34.861734824223824,2593.580943342413,791.6643389630473,160.52025498410663,39.774954738898856,1033.1462919269106,11,40.13
959,Automotive,195.41601343291023,462.8686294093956,14.310025882444112,4321.083861504489,914.6863179374616,100.9998401554237,27.304425161721376,4797.609461352815,10,30.89
960,Electronics,162.29205125776804,180.72702755213916,10.33988182064804,4343.574807724207,413.6917250300135,414.7083470441836,62.38626745997278,4302.16382312881,8,66.04
961,Pharmaceutical,192.31956242099633,261.4947206710715,10.046990410021092,148.56240790665285,649.1035302339264,685.8043955586146,28.34245031548122,1306.3752192873003,7,48.07
962,Apparel,102.69226834600886,450.5635118282066,17.763273422316107,3912.426901767676,458.635595491985,500.6206299410536,71.72021144767774,1772.3182108262047,1,71.45
963,Apparel,30.849877748725667,368.47460762038736,22.067923369211265,2357.594641184202,465.876802238722,799.4451092604086,72.4274147984629,1207.4856430639863,10,71.0
964,Food,114.11230290500166,77.99145177411624,41.71650938169835,4945.3186523879485,344.85234465271407,300.79265195304,23.75089206559501,2561.004605411954,12,39.72
965,Automotive,96.33169356639257,116.28636992553665,6.874663580162893,2467.837171789632,774.0231394278084,296.31854533203875,52.969216150540696,294.13055587641725,5,59.93
966,Apparel,170.42784572052705,53.52871584736257,37.01136652234982,4935.790132402658,939.3677359581799,211.82462216376095,16.140234920397504,3422.5664427046195,10,18.24
967,Electronics,28.63569034900647,333.9148056031235,27.041290795275962,3797.389869908109,943.7133162727381,214.84451178573462,37.40759697211404,2711.15911912468,9,34.15
968,Food,102.76581603413786,251.45304143468826,15.109321791123632,1318.163934605201,216.04222063118715,299.6306172070335,59.932521065089055,4513.466855845296,12,68.41
969,Pharmaceutical,38.50924629185701,110.423682906024,25.148159642108403,2738.1353985060928,881.0064671737377,654.988031691469,56.15962727949414,989.0848847763879,11,49.61
970,Food,71.68842610911139,481.0703544755467,15.69716141907411,4961.464633445055,750.5598693557661,734.0297534455135,53.72904685846256,4059.724381093432,12,49.95
971,Pharmaceutical,150.09784470368194,288.34687577552893,30.208015806676993,4301.899977984426,290.1955306557748,782.5610187953769,29.77786045637105,4001.4128694402357,6,46.1
972,Food,100.44344458006564,158.85198235080014,22.258352219906968,577.0977795769834,113.92038227543883,262.60275786751686,36.461746460408136,810.4697082410572,8,64.29
973,Food,81.41877417769618,275.2716070196184,9.055870924865058,3561.2227843689807,304.59740354015906,716.9082819298642,17.20623012902003,2113.0842758918125,10,51.62
974,Food,84.95049292830672,355.8291497307985,6.71257065322914,1793.339970766984,916.5978249424494,329.77856249413594,60.33159743035207,1016.7326774936811,1,57.95
975,Pharmaceutical,97.29488599713746,84.30764808810402,27.78808842153438,134.21308321370577,651.5197411509837,178.9883811618191,45.27221577538915,1422.6584021962346,10,49.13
976,Pharmaceutical,159.1531433290408,173.6167167715514,45.21823863101907,2077.056748232298,735.0019278529783,709.017447864116,59.613594264195825,1463.5816391866128,11,46.74
977,Food,179.49609089864452,413.13447089779714,17.85392664132659,1250.2966664523594,294.2947335536411,545.2739442505331,27.426046735781092,2869.934691323709,7,52.0
978,Apparel,191.51359043574638,256.84919168119757,36.917005253908535,4112.459425550311,733.4187477960793,215.3116272567432,32.71067600445463,2174.772472450234,3,35.24
979,Automotive,159.51164338850606,295.9597139145327,33.27440639204858,1752.9199833442508,76.71543096402758,400.88188025910176,33.39507360820802,4749.117459230266,9,51.59
980,Automotive,69.92731019212242,244.76720099426117,46.64619080116457,4154.866100373703,406.5552784843631,301.0803864139474,11.801968682305134,806.5766813456246,6,33.43
981,Automotive,140.74559415644302,69.75497418935231,41.2280698476579,102.92990029049702,645.4156811152146,615.7561980971379,33.873351098143644,4873.722247280954,5,31.34
982,Pharmaceutical,93.14459357052446,124.58740091907016,28.763657686367686,1608.3138351279838,188.7917372642542,417.39136143698767,66.23132014626235,1307.0654730284668,8,73.33
983,Pharmaceutical,58.38741818874972,250.4937374338509,33.19449441347126,1281.7095501080335,831.853395724588,792.4959615744694,72.8108947024817,3909.7948946328947,8,50.35
984,Apparel,169.7656000909253,144.1334594335675,45.02093686261771,1244.4800692361937,273.2797338713227,138.32148758171658,46.27528209451492,1827.0556456295428,12,53.28
985,Automotive,17.30100630284175,72.49056289685544,20.576420444759805,434.1144368507672,669.6670571775239,348.5106862953727,41.885118665345416,886.7906980031067,12,50.85
986,Automotive,181.33477850573047,429.6423488233207,17.012940587031093,1016.9089250114585,434.9372854465632,437.3301169769842,12.157723308955918,4317.868089181951,3,37.59
987,Food,97.68071827869949,491.53663812385213,1.5297430981246207,2822.1928924395374,616.2414157037648,452.19348832382383,71.54430363097678,1682.5323163350233,2,73.31
988,Pharmaceutical,131.06828059357326,406.91429329853275,41.501002635381745,1527.669256904948,152.0780249974627,321.15507566994575,10.91071493981109,3362.5059402888423,2,37.57
989,Automotive,135.27724521909872,434.2032147671002,40.24805431976488,2145.2344334128247,66.06715992552697,610.4681743682977,76.13250561471483,2918.9296884158075,14,74.15
990,Apparel,180.0723707342419,158.88970864267043,6.118271386907418,1946.6477137012237,914.0862060112861,712.3229514422823,44.24513740816634,2464.430285076197,5,47.32
991,Apparel,130.9672396117694,482.28213898093986,29.266011675502313,4391.934132499484,306.14850832882365,757.1035113845041,33.93541455023086,2579.9334687129876,10,50.92
992,Automotive,126.64738110441174,138.6165670040428,23.73510321017748,4535.965095151526,828.6931526414361,663.5653637596683,74.6952904389862,3714.7419876429803,12,55.56
993,Pharmaceutical,22.663887706531092,478.1434146628245,6.816745679946462,2515.489161113714,999.3827854485902,695.4061381146196,11.707369517706772,621.3099877925147,7,31.9
994,Apparel,108.49752416958877,497.66868228467797,49.047843125975454,1717.7641565464617,250.8596950989656,485.3817104339969,50.6997426408361,3407.2671773979446,8,51.39
995,Food,38.532110155237916,370.2752625857219,11.520098485704416,623.3234496115819,301.91220412418784,678.1217584987702,48.42527671495363,4499.898086713178,10,61.55
996,Apparel,150.11241605708227,491.51467930631986,4.294474824437496,4771.6741089722655,679.7167982529324,312.4527364035665,25.352428084796745,477.38334569534794,8,49.61
997,Electronics,107.32216495440815,306.29290080519667,30.14752159559357,395.11203001145753,967.1762028705901,378.93513347645006,40.02212019451474,875.1360283216004,13,37.19
998,Electronics,139.24327804958713,166.79380242924066,37.2044671795186,1558.4863600845742,920.0236307812067,321.839109672981,55.65848041606392,3639.8332961697506,12,38.07
999,Pharmaceutical,17.91785111445301,246.6481485495294,2.589728856312161,1560.5243857330204,527.7317440623057,427.1711348135478,60.899183781734926,2298.951911574164,8,68.98
1000,Automotive,26.110483048702612,317.10242092045365,33.27716429762408,1669.966302087053,805.3547684003885,299.90573136704546,10.050180109460584,2137.0333799057044,10,23.28
